,ITEM TYPE,ITEM CODE,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS
,,,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum
5134,LIQUOR,28533,0.0,1.0,0.1,1.0,0.0,4.32,2.7709999999999995,27.709999999999994,0.0,15.0,3.9,39.0
5135,LIQUOR,28614,0.0,0.0,0.0,0.0,0.56,2.92,1.4933333333333334,13.440000000000001,0.0,2.0,0.6622222222222223,5.96
5136,LIQUOR,28649,0.0,1.0,0.1,1.0,0.0,19.56,11.153,111.53,6.92,21.0,13.434000000000001,134.34
5137,LIQUOR,28673,0.0,14.0,9.3,93.0,0.0,72.8,37.358000000000004,373.58000000000004,20.92,79.0,43.684000000000005,436.84000000000003
5138,LIQUOR,28674,0.0,0.0,0.0,0.0,0.0,8.01,4.654999999999999,46.55,-0.08,10.0,3.192,31.92
5139,LIQUOR,28681,0.0,4.0,1.9,19.0,0.0,146.4,60.999,609.99,32.0,113.0,66.85,668.5
5140,LIQUOR,28690,0.0,1.0,0.1,1.0,0.0,10.93,7.092999999999999,70.92999999999999,0.0,26.0,6.1,61.0
5141,LIQUOR,28703,0.0,1.0,0.1,1.0,0.0,12.25,6.763,67.63,0.0,23.0,6.792,67.92
5142,LIQUOR,28711,0.0,1.0,0.125,1.0,0.16,3.19,1.02,8.16,0.0,6.0,0.875,7.0
5143,LIQUOR,28738,0.0,0.0,0.0,0.0,0.0,0.72,0.466,4.66,0.0,1.0,0.3,3.0
5144,LIQUOR,28754,0.0,0.0,0.0,0.0,0.0,3.44,1.6189999999999998,16.189999999999998,0.0,4.0,1.6920000000000002,16.92
5145,LIQUOR,28762,0.0,0.0,0.0,0.0,0.0,5.59,3.65,36.5,2.0,8.0,4.2,42.0
5146,LIQUOR,28770,0.0,0.0,0.0,0.0,0.0,92.15,43.023,430.23,0.0,81.0,45.766,457.65999999999997
5147,LIQUOR,28797,0.0,0.0,0.0,0.0,0.0,178.26,113.782,1137.82,68.0,212.0,124.6,1246.0
5148,LIQUOR,28851,0.0,0.0,0.0,0.0,0.0,190.39,138.41500000000002,1384.15,109.0,203.0,149.549,1495.49
5149,LIQUOR,28894,0.0,0.0,0.0,0.0,0.0,40.22,19.6,196.0,1.0,50.0,23.067,230.67000000000002
5150,LIQUOR,28916,0.0,2.0,0.8,8.0,0.0,6.88,4.028999999999999,40.28999999999999,1.0,15.0,5.1,51.0
5151,LIQUOR,28932,0.0,13.0,7.2,72.0,0.0,69.48,34.886,348.86,12.0,60.83,34.882999999999996,348.83
5152,LIQUOR,28983,0.0,0.0,0.0,0.0,0.0,48.73,36.61300000000001,366.13000000000005,23.0,55.0,39.3,393.0
5153,LIQUOR,29009,0.0,0.0,0.0,0.0,0.0,62.94,34.089,340.89,26.0,63.0,37.867000000000004,378.67
5154,LIQUOR,29017,0.0,1.0,0.5,5.0,0.0,36.09,15.777000000000001,157.77,8.0,46.0,18.409,184.09
5155,LIQUOR,29033,0.0,0.0,0.0,0.0,0.0,89.03,53.24899999999999,532.4899999999999,0.0,100.0,58.633,586.33
5156,LIQUOR,29050,0.0,0.0,0.0,0.0,0.0,22.22,12.653,126.53,10.0,29.92,14.642000000000001,146.42000000000002
5157,LIQUOR,29068,0.0,0.0,0.0,0.0,0.92,2.08,1.6222222222222225,14.600000000000001,0.0,3.0,0.8888888888888888,8.0
5158,LIQUOR,29092,0.0,0.0,0.0,0.0,0.0,3.13,1.5210000000000001,15.21,0.0,3.0,1.1,11.0
5159,LIQUOR,29114,0.0,0.0,0.0,0.0,0.0,4.5,1.8980000000000001,18.98,0.0,4.0,1.6,16.0
5160,LIQUOR,29122,0.0,0.0,0.0,0.0,0.0,2.81,1.97,19.7,-0.08,4.0,1.092,10.92
5161,LIQUOR,29130,0.0,0.0,0.0,0.0,0.17,0.85,0.45333333333333337,4.08,0.0,0.0,0.0,0.0
5162,LIQUOR,29149,0.0,0.0,0.0,0.0,0.0,4.28,2.757,27.57,0.0,4.0,2.2,22.0
5163,LIQUOR,29203,0.0,0.0,0.0,0.0,0.0,3.07,1.964,19.64,0.0,3.0,1.193,11.93
5164,LIQUOR,29220,0.0,14.0,10.1,101.0,0.0,41.78,26.277000000000005,262.77000000000004,18.33,40.0,28.349,283.49
5165,LIQUOR,29238,0.0,0.0,0.0,0.0,0.0,10.32,5.946,59.459999999999994,0.0,36.0,7.7,77.0
5166,LIQUOR,29246,0.0,2.0,0.5,5.0,0.0,3.5,1.058,10.58,0.0,5.0,1.7,17.0
5167,LIQUOR,29289,0.0,4.0,1.7,17.0,0.0,20.62,15.019,150.19,8.0,25.0,16.482999999999997,164.82999999999998
5168,LIQUOR,29327,0.0,20.0,7.392,73.92,0.0,35.84,18.346000000000004,183.46000000000004,9.42,34.92,21.092999999999996,210.92999999999998
5169,LIQUOR,29378,0.0,0.0,0.0,0.0,0.0,10.11,5.162999999999999,51.629999999999995,0.0,13.0,4.2,42.0
5170,LIQUOR,29386,0.0,4.0,1.4,14.0,0.0,81.34,51.434000000000005,514.34,31.0,106.0,58.083000000000006,580.83
5171,LIQUOR,29394,0.0,7.0,3.5,35.0,0.0,9.09,3.348,33.48,-0.08,7.0,2.192,21.92
5172,LIQUOR,29408,0.0,4.0,1.7,17.0,0.0,9.54,5.124,51.239999999999995,1.0,11.75,5.067,50.67
5173,LIQUOR,29416,0.0,0.0,0.0,0.0,0.56,2.01,1.4588888888888887,13.129999999999999,0.0,5.0,1.2222222222222223,11.0
5174,LIQUOR,29432,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0
5175,LIQUOR,29505,0.0,17.0,12.5,125.0,0.0,285.3,165.148,1651.48,96.92,299.0,188.55100000000002,1885.5100000000002
5176,LIQUOR,29513,0.0,0.0,0.0,0.0,0.0,4.06,2.6833333333333336,8.05,0.0,3.0,1.6666666666666667,5.0
5177,LIQUOR,29521,0.0,1.0,0.1,1.0,0.0,6.75,2.516,25.16,0.0,3.0,0.9,9.0
5178,LIQUOR,29530,0.0,1.0,0.1,1.0,0.0,27.53,14.669000000000002,146.69000000000003,6.67,40.0,18.319,183.19
5179,LIQUOR,29556,0.0,0.0,0.0,0.0,0.0,10.34,6.279,62.79,3.0,18.0,7.6,76.0
5180,LIQUOR,29564,0.0,0.0,0.0,0.0,0.08,0.16,0.1,0.4,0.0,0.0,0.0,0.0
5181,LIQUOR,29599,0.0,0.0,0.0,0.0,0.16,2.2,0.5933333333333334,5.340000000000001,0.0,1.0,0.1111111111111111,1.0
5182,LIQUOR,29653,0.0,0.0,0.0,0.0,0.34,0.51,0.42500000000000004,0.8500000000000001,0.0,0.0,0.0,0.0
5183,LIQUOR,29680,0.0,0.0,0.0,0.0,0.0,9.49,2.2560000000000002,22.560000000000002,0.0,3.0,1.1,11.0
5184,LIQUOR,296881,0.0,0.0,0.0,0.0,0.0,0.67,0.25,1.0,0.0,10.0,3.0,12.0
5185,LIQUOR,296882,0.0,1.0,0.14285714285714285,1.0,6.25,30.69,11.172857142857142,78.21,-0.17,117.0,16.69,116.83
5186,LIQUOR,296883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5187,LIQUOR,296906,0.0,0.0,0.0,0.0,0.68,5.6,2.106,10.53,0.0,26.0,5.4,27.0
5188,LIQUOR,296920,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0
5189,LIQUOR,29696,0.0,0.0,0.0,0.0,5.41,11.21,7.435555555555556,66.92,3.98,11.0,6.328888888888889,56.96
5190,LIQUOR,297468,0.0,0.0,0.0,0.0,0.34,45.06,13.122,65.61,0.0,60.0,21.0,105.0
5191,LIQUOR,297470,0.0,0.0,0.0,0.0,0.17,8.49,2.65,13.25,0.0,11.0,4.8,24.0
5192,LIQUOR,29807,0.0,0.0,0.0,0.0,0.0,20.07,9.2,92.0,0.0,38.0,10.8,108.0
5193,LIQUOR,29815,0.0,1.0,0.2,2.0,0.0,65.09,22.689,226.89,3.0,85.0,24.7,247.0
5194,LIQUOR,29882,0.0,2.0,0.8,8.0,0.0,10.54,6.632000000000001,66.32000000000001,2.0,10.0,5.8,58.0
5195,LIQUOR,29947,0.0,1.0,0.1111111111111111,1.0,0.08,1.45,0.5711111111111111,5.140000000000001,0.0,1.0,0.2222222222222222,2.0
5196,LIQUOR,29955,0.0,2.0,1.4,14.0,0.0,11.91,7.57,75.7,0.92,10.0,3.8840000000000003,38.84
5197,LIQUOR,29963,0.0,1.0,0.1,1.0,0.0,11.86,6.640000000000001,66.4,1.0,7.0,2.7,27.0
5198,LIQUOR,29980,0.0,0.0,0.0,0.0,-0.01,115.02,72.33333333333333,217.0,0.0,222.92,74.30666666666666,222.92
5199,LIQUOR,299964,0.0,0.0,0.0,0.0,0.34,4.76,2.107142857142857,14.75,0.0,5.0,2.142857142857143,15.0
5200,LIQUOR,300106,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,LIQUOR,300220,0.0,0.0,0.0,0.0,0.0,0.33,0.1925,1.54,0.0,2.0,0.5,4.0
5202,LIQUOR,30031,0.0,1.0,0.2,2.0,0.0,42.31,35.309,353.09,30.0,48.0,38.5,385.0
5203,LIQUOR,300336,0.0,0.0,0.0,0.0,0.0,0.85,0.6289999999999999,6.289999999999999,0.0,2.0,0.5,5.0
5204,LIQUOR,300547,0.0,0.0,0.0,0.0,0.0,0.74,0.2542857142857143,1.78,0.0,1.0,0.14285714285714285,1.0
5205,LIQUOR,300611,0.0,0.0,0.0,0.0,0.0,0.84,0.4466666666666666,1.3399999999999999,0.0,1.0,0.3333333333333333,1.0
5206,LIQUOR,300615,0.0,1.0,0.3,3.0,0.0,17.91,10.393999999999998,103.93999999999998,2.0,25.25,13.625,136.25
5207,LIQUOR,300626,0.0,0.0,0.0,0.0,0.97,7.69,3.6714285714285717,25.700000000000003,0.0,35.0,5.285714285714286,37.0
5208,LIQUOR,300627,0.0,0.0,0.0,0.0,0.64,7.31,3.5599999999999996,24.919999999999998,0.0,35.0,5.142857142857143,36.0
5209,LIQUOR,300644,0.0,1.0,0.125,1.0,3.33,53.72,25.748749999999998,205.98999999999998,0.0,84.0,31.125,249.0
5210,LIQUOR,300660,0.0,2.0,0.3333333333333333,2.0,0.0,0.51,0.25333333333333335,1.5200000000000002,0.0,1.0,0.5,3.0
5211,LIQUOR,300662,0.0,2.0,0.4,2.0,0.0,2.55,1.3519999999999999,6.76,0.0,5.0,1.2,6.0
5212,LIQUOR,300662A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5213,LIQUOR,300684,0.0,0.0,0.0,0.0,0.34,73.92,21.535,86.14,1.0,64.0,25.0,100.0
5214,LIQUOR,300685,0.0,0.0,0.0,0.0,0.0,27.42,7.7875000000000005,31.150000000000002,0.0,47.0,12.4575,49.83
5215,LIQUOR,300686,0.0,0.0,0.0,0.0,0.34,36.08,10.8825,43.53,0.0,30.0,12.5,50.0
5216,LIQUOR,300687,0.0,0.0,0.0,0.0,2.55,70.59,27.03,81.09,0.0,100.0,33.333333333333336,100.0
5217,LIQUOR,30090,0.0,1.0,0.4,4.0,0.0,45.91,34.330000000000005,343.30000000000007,22.0,50.0,36.8,368.0
5218,LIQUOR,30104,0.0,15.0,8.7,87.0,0.0,16.2,10.353,103.53,7.0,16.0,12.292,122.92
5219,LIQUOR,30112,0.0,0.0,0.0,0.0,1.04,3.71,2.4244444444444446,21.82,0.0,7.0,2.6666666666666665,24.0
5220,LIQUOR,30120,0.0,0.0,0.0,0.0,0.0,68.87,31.119999999999997,311.2,5.0,69.0,35.583,355.83
5221,LIQUOR,30147,0.0,1.0,0.4,4.0,0.0,101.43,55.14300000000001,551.4300000000001,32.0,105.0,60.065999999999995,600.66
5222,LIQUOR,30180,0.0,1.0,0.3,3.0,0.0,11.24,7.7379999999999995,77.38,5.0,11.0,8.476,84.76
5223,LIQUOR,302121,0.0,0.0,0.0,0.0,0.4,2.2,1.1222222222222222,10.1,0.0,2.92,0.7688888888888888,6.92
5224,LIQUOR,302207,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,LIQUOR,30244,0.0,7.0,3.2,32.0,0.0,16.45,11.161000000000001,111.61000000000001,0.33,18.0,11.633,116.33
5226,LIQUOR,30279,0.0,0.0,0.0,0.0,0.0,9.64,6.107,61.07,-0.02,14.98,4.692,46.92
5227,LIQUOR,303484,0.0,0.0,0.0,0.0,0.0,1.52,0.6609999999999999,6.609999999999999,0.0,2.0,0.4,4.0
5228,LIQUOR,30350,0.0,6.0,4.7,47.0,0.0,20.92,11.443000000000001,114.43,6.0,23.67,12.159,121.59
5229,LIQUOR,303505,0.0,1.0,0.1,1.0,0.0,10.82,5.747,57.47,2.0,11.0,5.0,50.0
5230,LIQUOR,30392,0.0,6.0,3.4,34.0,0.0,6.5,4.601999999999999,46.019999999999996,2.0,8.0,4.752,47.519999999999996
5231,LIQUOR,30449,0.0,38.0,26.292,262.92,0.0,28.89,22.407999999999998,224.07999999999998,19.0,34.92,24.968,249.68
5232,LIQUOR,30457,0.0,9.0,3.9,39.0,0.0,16.86,11.989,119.89,9.0,23.0,13.791,137.91
5233,LIQUOR,304917,0.0,0.0,0.0,0.0,0.0,3.56,0.9324999999999999,7.459999999999999,0.0,5.0,1.0,8.0
5234,LIQUOR,304922,0.0,0.0,0.0,0.0,0.08,18.45,5.601111111111111,50.41,1.0,14.0,5.777777777777778,52.0
5235,LIQUOR,304924,0.0,0.0,0.0,0.0,0.43,2.61,1.6555555555555557,14.9,-0.01,6.0,1.7766666666666666,15.99
5236,LIQUOR,304928,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.24,1.0,4.0,2.5,5.0
5237,LIQUOR,30503,0.0,1.0,0.3,3.0,0.0,7.81,4.694,46.94,2.0,6.91,4.275,42.75
5238,LIQUOR,30511,0.0,1.0,0.2,2.0,0.0,80.79,49.91199999999999,499.11999999999995,27.0,92.0,58.7,587.0
5239,LIQUOR,30520,0.0,0.0,0.0,0.0,1.19,4.08,1.9755555555555557,17.78,-0.17,5.0,1.3144444444444445,11.83
5240,LIQUOR,30538,0.0,1.0,0.2,2.0,0.0,23.15,13.613999999999999,136.14,7.0,29.0,16.584,165.84
5241,LIQUOR,30546,0.0,0.0,0.0,0.0,0.24,1.6,1.067777777777778,9.610000000000001,-0.08,1.92,0.5377777777777778,4.84
5242,LIQUOR,30600,0.0,6.0,3.7,37.0,0.0,58.1,31.839000000000006,318.39000000000004,16.0,59.0,37.943,379.43
5243,LIQUOR,306087,0.0,0.0,0.0,0.0,0.17,0.34,0.22666666666666668,0.68,0.0,0.0,0.0,0.0
5244,LIQUOR,306188,0.0,0.0,0.0,0.0,0.17,0.34,0.255,0.51,0.0,0.0,0.0,0.0
5245,LIQUOR,30619,0.0,5.0,2.2,22.0,0.0,138.33,75.001,750.01,10.0,163.0,82.683,826.83
5246,LIQUOR,306219,0.0,0.0,0.0,0.0,0.17,0.85,0.38249999999999995,1.5299999999999998,0.0,0.0,0.0,0.0
5247,LIQUOR,30627,0.0,0.0,0.0,0.0,0.0,8.9,6.297999999999998,62.97999999999998,0.0,15.0,5.0,50.0
5248,LIQUOR,306284,0.0,1.0,0.3333333333333333,3.0,0.16,1.7,0.5811111111111111,5.23,0.0,3.0,0.7777777777777778,7.0
5249,LIQUOR,306288,0.0,1.0,0.2,2.0,0.0,54.42,19.527,195.27,4.0,55.0,21.6,216.0
5250,LIQUOR,30635,0.0,0.0,0.0,0.0,0.0,85.37,64.329,643.29,17.0,98.0,68.365,683.65
5251,LIQUOR,30651,0.0,1.0,0.2,2.0,0.0,19.77,16.502000000000002,165.02,17.0,22.96,19.267000000000003,192.67000000000002
5252,LIQUOR,306923,0.0,1.0,0.2222222222222222,2.0,-0.16,1.68,0.5644444444444443,5.079999999999999,0.0,1.0,0.1111111111111111,1.0
5253,LIQUOR,306931,0.0,0.0,0.0,0.0,0.0,1.02,0.485,3.88,0.0,1.0,0.125,1.0
5254,LIQUOR,30704,0.0,0.0,0.0,0.0,0.17,1.19,0.7514285714285714,5.26,0.0,0.0,0.0,0.0
5255,LIQUOR,307264,0.0,1.0,0.7,7.0,0.0,7.62,3.8599999999999994,38.599999999999994,0.0,8.0,3.7,37.0
5256,LIQUOR,307901,0.0,16.0,11.783,117.83,0.0,49.91,34.429,344.29,25.0,52.0,38.217,382.17
5257,LIQUOR,308008,0.0,0.0,0.0,0.0,0.17,0.33,0.22333333333333336,0.67,0.0,0.0,0.0,0.0
5258,LIQUOR,308517,0.0,1.0,0.2,2.0,0.0,5.4,2.6430000000000002,26.430000000000003,0.0,4.0,2.4,24.0
5259,LIQUOR,308574,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,2.0,2.0,2.0,2.0
5260,LIQUOR,308588,0.0,1.0,0.2,2.0,0.0,9.47,3.411,34.11,0.0,7.0,2.6670000000000003,26.67
5261,LIQUOR,308750,0.0,2.0,0.375,3.0,0.0,2.63,0.70375,5.63,0.0,2.0,0.375,3.0
5262,LIQUOR,309069,7.0,18.0,12.125,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5263,LIQUOR,309214,0.0,0.0,0.0,0.0,0.73,4.27,2.4425,9.77,1.0,16.0,6.0,24.0
5264,LIQUOR,309235,0.0,0.0,0.0,0.0,0.11,0.99,0.6657142857142857,4.66,0.0,2.0,0.8571428571428571,6.0
5265,LIQUOR,309351,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266,LIQUOR,310059,0.0,1.0,0.125,1.0,0.08,1.45,0.49125,3.93,-0.08,1.0,0.115,0.92
5267,LIQUOR,310222,0.0,0.0,0.0,0.0,0.0,0.17,0.136,0.68,0.0,1.0,0.2,1.0
5268,LIQUOR,310255,0.0,0.0,0.0,0.0,0.0,2.71,0.9622222222222222,8.66,0.0,4.0,0.9622222222222222,8.66
5269,LIQUOR,31100,0.0,1.0,0.1111111111111111,1.0,1.28,5.79,2.898888888888889,26.09,0.0,9.0,2.7777777777777777,25.0
5270,LIQUOR,311046,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,LIQUOR,311048,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272,LIQUOR,311078,0.0,0.0,0.0,0.0,0.75,2.5,1.28125,10.25,0.0,0.0,0.0,0.0
5273,LIQUOR,311080,0.0,0.0,0.0,0.0,0.51,3.56,1.452222222222222,13.069999999999999,0.0,1.0,0.1111111111111111,1.0
5274,LIQUOR,311089,0.0,1.0,0.1,1.0,0.0,2.09,0.925,9.25,0.0,2.0,0.7,7.0
5275,LIQUOR,311092,0.0,0.0,0.0,0.0,0.08,0.4,0.23111111111111113,2.08,0.0,1.0,0.2222222222222222,2.0
5276,LIQUOR,311096,0.0,0.0,0.0,0.0,0.0,1.44,0.376,3.76,0.0,1.0,0.1,1.0
5277,LIQUOR,311109,0.0,0.0,0.0,0.0,0.0,0.4,0.15999999999999998,1.1199999999999999,0.0,2.0,0.2857142857142857,2.0
5278,LIQUOR,311113,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,LIQUOR,311120,0.0,1.0,0.1,1.0,0.0,13.04,3.5559999999999996,35.559999999999995,0.0,9.0,3.0,30.0
5280,LIQUOR,311144,0.0,0.0,0.0,0.0,1.18,4.37,2.0433333333333334,18.39,0.0,2.0,1.2222222222222223,11.0
5281,LIQUOR,311242,0.0,0.0,0.0,0.0,0.16,0.25,0.19333333333333336,0.5800000000000001,0.0,0.0,0.0,0.0
5282,LIQUOR,311278,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283,LIQUOR,311348,0.0,0.0,0.0,0.0,0.0,0.89,0.425,4.25,0.0,1.0,0.1,1.0
5284,LIQUOR,311356,0.0,6.0,1.1,11.0,0.0,8.29,5.562,55.620000000000005,2.0,10.83,4.35,43.5
5285,LIQUOR,311506,0.0,0.0,0.0,0.0,0.0,0.47,0.13,1.04,0.0,1.0,0.25,2.0
5286,LIQUOR,311509,0.0,0.0,0.0,0.0,0.0,0.16,0.07999999999999999,0.5599999999999999,0.0,2.0,0.5714285714285714,4.0
5287,LIQUOR,311511,0.0,0.0,0.0,0.0,-0.09,0.08,0.014000000000000002,0.07,0.0,2.0,0.6,3.0
5288,LIQUOR,311513,0.0,0.0,0.0,0.0,0.85,2.37,1.4322222222222223,12.89,0.0,3.0,1.3333333333333333,12.0
5289,LIQUOR,311515,0.0,0.0,0.0,0.0,0.0,6.75,1.506,15.06,0.0,7.0,1.3,13.0
5290,LIQUOR,311519,0.0,0.0,0.0,0.0,0.0,0.85,0.33999999999999997,2.7199999999999998,0.0,1.0,0.25,2.0
5291,LIQUOR,311720,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5292,LIQUOR,312211,0.0,3.0,0.9,9.0,0.0,4.48,1.9600000000000002,19.6,0.0,5.0,1.9,19.0
5293,LIQUOR,312280,0.0,0.0,0.0,0.0,0.0,5.59,1.4919999999999998,14.919999999999998,0.0,2.0,1.1,11.0
5294,LIQUOR,312295,0.0,0.0,0.0,0.0,0.17,0.51,0.25375,2.03,0.0,0.0,0.0,0.0
5295,LIQUOR,312300,0.0,0.0,0.0,0.0,0.0,2.03,1.0189999999999997,10.189999999999998,0.0,2.0,0.9,9.0
5296,LIQUOR,312431,0.0,0.0,0.0,0.0,0.0,37.48,18.034,180.34,10.0,34.0,18.5,185.0
5297,LIQUOR,312596,0.0,0.0,0.0,0.0,0.34,1.87,0.98,8.82,0.0,1.0,0.1111111111111111,1.0
5298,LIQUOR,31275,0.0,1.0,0.1,1.0,0.0,8.64,4.814,48.14,1.0,11.0,4.5,45.0
5299,LIQUOR,312754,0.0,0.0,0.0,0.0,0.0,2.2,0.883,8.83,0.0,1.0,0.2,2.0
5300,LIQUOR,312757,0.0,0.0,0.0,0.0,0.0,2.72,0.84875,6.79,0.0,1.0,0.25,2.0
5301,LIQUOR,313134,0.0,0.0,0.0,0.0,0.0,2.35,0.727,7.27,0.0,6.0,1.1,11.0
5302,LIQUOR,313198,0.0,8.0,4.983,49.83,0.0,14.2,6.484,64.84,3.0,10.0,6.5,65.0
5303,LIQUOR,313207,0.0,0.0,0.0,0.0,0.0,0.68,0.3588888888888889,3.2300000000000004,0.0,1.0,0.1111111111111111,1.0
5304,LIQUOR,313331,0.0,3.0,1.4444444444444444,13.0,0.0,0.41,0.10888888888888888,0.98,0.0,1.0,0.1111111111111111,1.0
5305,LIQUOR,313451,0.0,0.0,0.0,0.0,0.08,0.4,0.16142857142857145,1.1300000000000001,0.0,1.0,0.2857142857142857,2.0
5306,LIQUOR,313496,0.0,0.0,0.0,0.0,0.0,6.44,2.425555555555556,21.830000000000002,1.0,20.0,3.7777777777777777,34.0
5307,LIQUOR,313622,0.0,0.0,0.0,0.0,0.34,6.41,2.1788888888888893,19.610000000000003,0.0,1.0,0.3333333333333333,3.0
5308,LIQUOR,313624,0.0,0.0,0.0,0.0,0.0,8.14,2.8989999999999996,28.989999999999995,1.0,3.0,2.0,20.0
5309,LIQUOR,313628,0.0,0.0,0.0,0.0,0.08,0.96,0.5633333333333334,3.38,0.0,0.0,0.0,0.0
5310,LIQUOR,313631,0.0,1.0,0.3,3.0,0.0,7.12,3.2700000000000005,32.7,0.0,6.0,2.2,22.0
5311,LIQUOR,313773,0.0,0.0,0.0,0.0,0.0,6.45,1.4609999999999999,14.61,0.0,5.0,1.3,13.0
5312,LIQUOR,313988,0.0,12.0,2.125,17.0,0.0,4.45,2.46875,19.75,0.0,8.0,3.0,24.0
5313,LIQUOR,313992,0.0,5.0,2.4444444444444446,22.0,0.0,14.85,6.611111111111111,59.5,0.0,21.95,7.883333333333334,70.95
5314,LIQUOR,314022,0.0,0.0,0.0,0.0,-1.0,0.67,0.10750000000000003,0.8600000000000002,0.0,2.0,0.5,4.0
5315,LIQUOR,314499,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0
5316,LIQUOR,314502,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0
5317,LIQUOR,314505,0.0,0.0,0.0,0.0,0.16,0.48,0.32,0.64,0.0,0.0,0.0,0.0
5318,LIQUOR,314508,0.0,0.0,0.0,0.0,0.08,0.16,0.1,0.4,0.0,0.0,0.0,0.0
5319,LIQUOR,314511,0.0,0.0,0.0,0.0,0.16,0.32,0.24,0.48,0.0,0.0,0.0,0.0
5320,LIQUOR,314513,0.0,0.0,0.0,0.0,0.08,0.81,0.3225,1.29,0.0,0.0,0.0,0.0
5321,LIQUOR,314557,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5322,LIQUOR,31470,0.0,0.0,0.0,0.0,0.0,0.41,0.16142857142857145,1.1300000000000001,0.0,0.92,0.13142857142857142,0.92
5323,LIQUOR,314907,0.0,0.0,0.0,0.0,0.0,1.3,0.6211111111111112,5.590000000000001,0.0,2.0,0.6666666666666666,6.0
5324,LIQUOR,315266,0.0,0.0,0.0,0.0,0.0,15.77,5.920999999999999,59.209999999999994,1.0,10.0,5.683,56.83
5325,LIQUOR,315275,0.0,0.0,0.0,0.0,0.34,0.34,0.34,1.02,0.0,0.0,0.0,0.0
5326,LIQUOR,315368,0.0,0.0,0.0,0.0,0.85,5.09,1.8477777777777777,16.63,0.0,3.0,1.6666666666666667,15.0
5327,LIQUOR,315804,0.0,4.0,1.8888888888888888,17.0,0.08,0.48,0.18666666666666665,1.6799999999999997,0.0,0.0,0.0,0.0
5328,LIQUOR,315958,0.0,0.0,0.0,0.0,0.17,2.72,0.7366666666666666,6.629999999999999,0.0,2.0,0.4444444444444444,4.0
5329,LIQUOR,316128,0.0,0.0,0.0,0.0,0.17,1.68,0.6766666666666666,6.09,0.0,1.0,0.2222222222222222,2.0
5330,LIQUOR,316692,0.0,0.0,0.0,0.0,0.0,0.85,0.2975,1.19,0.0,1.0,0.25,1.0
5331,LIQUOR,316728,0.0,0.0,0.0,0.0,0.0,0.68,0.2822222222222222,2.54,0.0,1.0,0.2222222222222222,2.0
5332,LIQUOR,316730,0.0,0.0,0.0,0.0,0.16,1.06,0.485,3.88,0.0,0.0,0.0,0.0
5333,LIQUOR,317200,0.0,0.0,0.0,0.0,0.17,0.5,0.2525,1.01,0.0,0.0,0.0,0.0
5334,LIQUOR,317202,0.0,0.0,0.0,0.0,0.17,0.34,0.255,0.51,0.0,0.0,0.0,0.0
5335,LIQUOR,317222,0.0,0.0,0.0,0.0,0.0,0.34,0.255,1.53,0.0,1.0,0.3333333333333333,2.0
5336,LIQUOR,317540,0.0,0.0,0.0,0.0,0.0,0.17,0.085,0.17,0.0,1.0,0.5,1.0
5337,LIQUOR,31755,0.0,0.0,0.0,0.0,0.0,0.85,0.2914285714285714,2.04,0.0,1.0,0.14285714285714285,1.0
5338,LIQUOR,318235,0.0,0.0,0.0,0.0,0.08,0.16,0.12,0.24,0.0,0.0,0.0,0.0
5339,LIQUOR,31828,0.0,2.0,1.0,10.0,0.0,50.71,26.826999999999998,268.27,14.0,51.0,28.465999999999998,284.65999999999997
5340,LIQUOR,318451,0.0,0.0,0.0,0.0,0.17,0.51,0.338,1.6900000000000002,0.0,2.0,0.6,3.0
